7640	[196, 220, 274, 375, 389, 435, 444, 604, 618, 640, 790, 810, 817, 823, 882, 885, 936, 1021, 1069, 1212, 1293, 1300, 1416, 1533, 1539, 1665, 1725, 1959, 2070, 2309, 2379, 3062, 3078, 3348, 3513, 3890, 3940, 3947, 4268, 4375, 4377, 4439, 4442, 4614, 4686, 5148, 5183, 5236, 5281, 5309, 5363, 5511, 5823, 5913, 6258, 6485, 4939, 325, 3819, 1132, 867, 1084, 3942, 7192, 1182, 1486, 66, 3149, 6102, 787, 3590, 2887]	[123, 316, 536, 1366, 2210, 2217, 2560, 2828, 2892, 3588, 3604, 3700, 3973, 4654, 4748, 5662, 5930, 5952, 6490, 7045, 7502, 379, 2766, 7392, 1666, 6512, 7172]
7873	[425, 2309, 5039, 6764, 7828, 817, 719, 5183, 3531, 810]	[535]
499	[]	[123]
3391	[3299]	[123]
4892	[618]	[123]
123	[]	[66]
2247	[2132]	[123]
2158	[736]	[1707]
3531	[2158]	[123]
3299	[2247]	[123]
9510	[9026]	[123]
9247	[66]	[84]
5823	[5039]	[84]
1666	[]	[1602]
790	[66]	[123]
810	[684]	[123]
1665	[]	[123]
7682	[]	[3149]
1969	[]	[1666]
10187	[]	[9696]
4070	[]	[129, 506, 817, 1390, 1484, 2533, 3718, 3783, 3900, 380, 1936, 1070, 2856, 493, 720, 2590, 3110, 2466, 3254, 120, 2867, 3508]
1100	[]	[129]
3345	[]	[1594]
134	[]	[48]
135	[]	[67]
3669	[2217]	[215, 243, 246, 257, 958, 1216, 1226, 2215, 2271, 2531, 2751, 3071, 3074, 3152, 3380, 3592, 3477]
1801	[202]	[138]
3566	[266, 298, 646, 903, 1011, 1043, 1186, 1236, 1384, 1601, 1776, 1781, 1916, 2138, 2223, 2262, 2374, 2410, 2597, 2963, 3012, 3017, 3047, 3072, 3450]	[1037]
3900	[554, 606, 1033, 1200, 1337, 1391, 1539, 3233, 1039, 2533, 1564, 959, 867, 1182, 2856, 3750, 1160, 2597, 632]	[1124]
3477	[1094]	[440, 931, 1219, 1386, 1659, 1752, 2096, 2123, 2181, 2210, 2560, 2698, 3078, 3316, 3397, 2094, 1153]
